Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
8.3605507319,5.032492368,8.906981375,7.5372417687,4.2277803603,2.0108004224,0.9691108316,5.016363984,5.5177711861,9.6570840973,6.1477454848,2.8434656155,4.5014140129,3.9774342627,-1.1966402202,-3.423969471,2.6074761538,8.3102834806,6.4132589141
7.2065022575,6.5088305983,12.6301786278,9.4106284464,5.001929356,2.7496507392,2.1451376136,5.8801320954,6.6502402112,10.5645892675,6.0450850143,6.7981639792,6.088699389,4.1818586179,-2.3378502457,1.6009343482,2.7390667307,10.0410772382,9.167828852
7.0320787395,8.9833955733,16.1162013823,13.1502200763,7.5878451834,4.7398023903,4.8082741397,9.9291714187,9.073846455,9.7236362783,7.5917151574,10.8091943485,9.1689799117,6.0778421188,4.621408841,6.7048225084,3.2051621423,12.7851168152,13.6537929375
5.376379882,10.2052962016,16.6381941278,14.2571949466,7.7787984686,5.3152107236,6.8543555541,12.2054709222,9.46336295,5.2450218731,7.3716997627,12.8305171613,10.6151784179,6.50562968,11.8161072618,8.0681416997,3.9321069132,13.1421985558,15.5049620758
4.0111903178,11.1151978015,16.0992278164,13.1531780454,6.3820424908,5.3793355804,8.1935588937,11.6395478917,8.8348971901,1.5450691625,5.7405577466,13.9327324514,11.529469766,6.2636336678,14.2273957599,8.1652411606,7.0812068438,12.5704616118,15.2954861997
4.4736956299,12.0267382288,16.3482813344,12.8953339583,6.4281819854,5.9383021587,8.8632767543,10.5890038634,9.1244792397,1.4724894065,5.9132526478,15.1434306381,13.5390756529,7.7988802043,12.7074972519,9.9134260186,11.9273270732,13.2351666241,15.6729327372
4.5998460337,9.766081012,14.8735077333,11.58657738,6.0503462126,4.1536703984,6.5349242691,8.9870530811,7.6110449014,2.4471797408,5.9714108119,13.9258940234,13.4711920736,8.383168315,7.3145221815,11.0777292892,13.0342316113,11.807596796,14.4902012213
4.5855819187,6.0768603459,12.2129653735,9.1520363797,4.4676537438,1.2263204268,3.7979937203,7.2667069012,4.9665711018,4.1447231411,5.4728450802,10.8147695771,11.2236755652,7.3495963289,2.3628787524,10.7185571984,10.3840119151,8.5561598814,11.972636162
5.5612918715,5.4464178758,11.9179534544,8.600278417,4.1908114619,1.2669104126,4.1699522502,6.6071541567,5.5297518025,6.4751589838,7.9847873634,9.4755024129,9.8597084894,7.1786472006,2.4613457913,10.2261231781,7.9768333166,7.8663811879,10.7703245011
5.2194521452,6.177244822,12.4937999755,8.4347020463,4.4610420621,2.9314940004,4.8150258705,5.4140723214,7.0608073069,6.7133375199,10.8098438357,9.0109796937,8.7107437126,6.5382057723,4.5898432687,9.2081595658,5.1664656039,8.3354651913,9.2930065559
2.8764601241,6.164018412,11.1463146121,6.7511701512,3.2969655407,4.2132994529,3.9433954044,3.3673831838,6.3745977338,5.9736726447,10.0566507034,7.5837696719,6.4170000712,4.0389336098,5.5731461674,7.1512844289,1.3894328107,7.1832570206,6.7524670498
2.4376790883,7.0108180142,9.7921967785,5.8708455303,2.7861797696,6.6048936852,4.8246881216,3.4296050731,6.736086999,8.6972456548,8.9310029036,7.4471258749,5.4318584236,2.7209863227,8.3457803506,6.7276057434,0.464699024,6.9077466444,6.3267781883
4.3638294083,7.8140462693,8.9029248771,5.5790077493,3.4669963292,8.8179346672,7.0203584377,4.3773823157,8.2182656618,12.3338743457,8.205065829,8.5823661843,6.5533132181,3.7852808336,12.3219557704,8.1988178918,3.0345813694,7.7743071114,7.2513325916
5.1003350187,6.7833849573,6.3288724452,3.5563468721,3.0115374547,7.8483859541,7.041773026,2.6194903892,7.3805681448,10.6418049317,5.862530332,8.2185010198,7.0137637328,4.45734013,10.627928175,8.0488323657,5.3585291623,6.8518247596,6.0926148335
5.4718183888,5.9454432265,3.8522498748,2.003876154,2.61463033,5.4833868386,6.4266589844,0.970096898,6.7547096064,5.7323486565,5.3787130326,7.1089011496,6.6991298893,4.5533516055,5.1538280755,7.4749353662,6.6635359326,5.6340675787,4.8192817675
6.8144517607,6.3822704321,2.9149095511,2.0751741968,2.7015049919,4.3808957177,7.0861077543,1.8469341759,8.4014468669,2.4048578587,7.9592167382,5.7758268733,5.8743757416,4.8092469148,2.59105205,7.7514661609,6.7618455723,5.3843734941,4.7377693801
7.4358751903,6.3977390982,1.1906774215,0.7600184077,0.6526161635,3.9237007835,6.5201174238,0.9621579211,8.9484095332,1.8658168095,8.9052218361,2.1725147414,2.5332451347,2.9222230361,2.1415666796,5.6211397028,3.5460895755,3.8866651257,2.5753211244
8.713991466,6.4774528613,-0.2098819343,-1.3121285634,-1.8013149977,4.7150865661,4.391045278,-1.5818023807,8.2362957911,5.7040813302,7.7609945459,-2.1846924143,-1.6437235616,-0.5378535401,3.7755510312,2.338151661,-0.8329087835,1.8368703515,-0.618708092
11.6123073498,7.582647236,1.3829773528,-1.4308674805,-1.7187981449,7.5424241213,3.7610415952,-0.7690247989,8.1579433296,11.830655043,7.1760309707,-4.4214143087,-3.6218838122,-2.4060607095,6.7704182372,1.7131427475,-2.5216564368,1.0644443342,-1.4748736767
11.7693445377,7.5667016747,3.2678367703,-1.4091563527,-1.4278377744,8.9258393278,3.5429859391,1.1922137996,6.4099255638,12.3510905468,5.7545028536,-5.5869673196,-5.16212649,-3.9283515552,5.32328432,2.2378927089,-2.5911760785,0.2029174584,-1.8844732
7.3550736017,5.7077839672,2.9402394041,-2.9525630918,-2.893344086,7.2545190772,2.0719718665,0.666576165,2.3494037394,4.9105828701,3.1288880039,-6.6320108524,-7.3064196676,-6.418594294,-0.3550348505,1.365490951,-3.2770199822,-1.6242541522,-3.3349972362
3.4211589955,4.9511110651,3.3890955759,-2.9378359506,-3.3377590877,6.1243215396,3.0631147817,0.8086582832,0.3221555481,-1.5231641677,2.6185752666,-5.6162893721,-6.6211829172,-6.5328623582,-4.4366876294,0.6121469671,-3.3020863547,-1.8116330118,-2.8509561592
3.2994287959,5.9267601455,5.7916952297,-0.0976156844,-1.5147452686,6.1899208922,5.6849218126,2.6782462024,1.5664790943,-0.7580365888,3.5986251952,-2.0764293487,-2.9525349802,-3.6628647814,-5.6665947565,1.9870599162,-1.7965114562,0.4471034046,-0.217306572
4.7726095334,6.274255627,7.1423138567,1.8750669119,-0.4271898034,5.213197745,5.1320140644,2.867783316,2.8157633382,1.9530658891,2.9067337142,1.6800286673,-0.2069957785,-1.5346423209,-6.000857224,5.0829401693,-0.9098614445,1.7250774094,1.02190428
6.814374926,6.3134804186,7.7421607872,2.1517150208,-0.9172033254,4.4437879893,3.7743575944,1.8047391056,4.0366877927,3.6065485371,2.7771742178,4.785966594,1.7040367177,-0.6368279092,-4.9788785216,8.5506037708,-0.4326239203,2.1590601063,1.1657449893
9.3942019894,7.0912147349,8.6412633009,3.0471781592,-0.8260905159,5.0375937859,4.7602440506,2.2974128884,6.0780608106,6.4600692871,4.8924667752,7.6304000515,4.2625360398,0.5435903794,-2.2191585011,10.1428596317,1.3781339009,4.1609516781,2.1580322144
9.5022154617,6.6499065502,7.4667456047,3.3123675744,-0.2378434061,4.7276882521,5.8500337666,2.8331957271,5.8660293272,8.1038302911,5.2574455959,9.1459801796,5.4009471488,1.1173521933,0.5911316089,8.3543889899,2.7405455556,5.3808008913,2.417571592
6.8305220107,4.8000353717,5.3288283301,2.0093228906,0.0143771072,3.2019281793,5.5861172117,2.0849226983,3.4600105662,7.3957532734,3.7089592,9.299860011,5.1610245446,1.0932549392,3.3629263668,5.9993841788,3.2526375355,4.8882640724,2.4609450693
5.0469524367,3.7240564424,5.1527299192,1.6159522599,0.8288565453,3.0481112267,5.2464822475,2.7118548506,2.2388849264,6.6907788278,3.2416656027,9.1398421479,5.7783061792,1.48809641,7.34026492,7.1228065055,4.341903546,5.0036969355,4.3333194226
3.6936845618,2.3269051406,4.3741849631,1.2340473704,0.9599227022,3.4320736178,4.4990381348,3.4845950382,0.913802089,3.4079967513,2.0017366472,7.4374266442,5.1442090316,0.5560712587,10.7646980248,9.3441403251,3.3461558113,4.2314992747,5.0406869777
0.5411394185,-0.4440472796,1.1201256167,-1.1574540628,-1.2303405995,2.0015622054,2.2655711702,1.479148303,-1.9332447758,-3.1430425662,-0.5768424357,4.0235181257,1.6608497814,-2.3209417241,9.9493151527,7.7087378273,-0.5621540239,1.253957829,2.4258524167
-1.9000954144,-1.8752722187,-1.6717759434,-3.1807366271,-3.0636306564,0.2624698957,0.751665573,-0.447683159,-3.0155287056,-7.0629034998,-0.6436318984,2.0446540764,-0.7767301884,-3.7410079031,5.4440980679,4.3013729204,-2.9690157797,-0.4006939166,-0.2920259332
-1.8511284526,-1.15861524,-3.1216756641,-3.9602107294,-2.8067661907,-0.715851837,0.6770173945,-1.0003852647,-1.7062456813,-6.2034875796,1.6871972861,2.1918649425,-0.5781873997,-2.6773288059,0.9520776475,2.7846844156,-2.493430546,0.2904111415,-1.5127210278
-1.2539048214,-0.4804756207,-5.1005950384,-5.2558138072,-2.4325147774,-2.1745336609,-0.5612489147,-1.8263170834,-1.2301977046,-3.9522685864,2.1813616134,1.8658368395,-0.6709903707,-1.8885946344,-2.2094015771,2.1793095578,-1.4404776931,0.0107978544,-2.8116212037
-0.1991147194,0.0566373497,-6.8693850719,-6.2119986953,-1.9731761487,-3.0974747017,-1.7172938741,-1.6626690897,-1.2232253835,-2.3401139011,1.1741576739,0.9056120597,-1.2076352768,-1.6894904602,-3.4897117653,2.2994181587,-0.4014201109,-0.8575971728,-3.3164466864
2.5219275942,1.340247064,-6.2640857014,-5.0648068485,0.0311472209,-1.5698961432,-0.1936456157,-0.0457152036,0.5153369588,0.0791210605,2.0276494717,0.7421500033,-0.4760999198,-0.4442221289,-2.6505922617,4.56337162,1.5887113597,0.2684880247,-1.7243553108
4.6761492657,1.5298884353,-4.8287735779,-3.2700353986,1.760715111,0.682758881,1.6620367596,1.1706634846,1.7138487747,3.909114869,2.8490394525,-0.2945742055,-0.624362121,0.4964180277,-1.6003977989,7.1286979187,3.3400513199,1.2933442689,-1.0109574415
4.416414006,0.0572599138,-4.5928295346,-2.9881193885,1.2852641968,1.6598795866,2.1080826072,0.8873917651,0.672959584,7.4926347926,1.064323148,-3.5952777281,-3.5943490853,-0.6548195161,1.0929317693,6.5965302407,2.1603742475,0.20700011200000001,-2.7034356113
4.1038136545,-0.4477282451,-4.0195639041,-2.8485984863,-0.0743254526,2.6680442737,2.5887320352,-0.0543354796,-0.1912990621,10.1032374466,-1.1641434637,-6.8954477719,-7.0320549466,-2.5983259517,7.5637281053,2.9668562865,-1.395390915,-1.0526102188,-4.0174365613
3.8455603333,-0.2605645202,-3.3231102186,-2.4483080535,-1.8751336637,3.2455913137,1.4637756427,-0.9165273939,-1.6397184047,9.0503834258,-3.2009412813,-9.4096093809,-9.9936326121,-4.8174968113,10.7309135225,-2.0625828318,-5.8490921442,-2.6222751016,-5.070544987
1.814228341,-1.0654364364,-3.5303293296,-3.5331992497,-3.5454790442,1.5946025809,-2.2994773983,-2.0087725884,-4.8389355267,3.190323622,-5.2109503079,-11.3660268638,-12.2952420603,-7.4043913054,6.3903044549,-5.8552385226,-9.7297847863,-5.3228512526,-7.0779503022
0.6266515028,-1.3022745106,-2.5301904816,-4.2100282645,-2.3230153673,-0.31858368459999997,-4.1500587207,-1.3958977319,-5.8346454993,-1.8291763505,-4.5952966144,-10.1992251376,-10.647798569,-7.2937615658,2.1951181774,-4.8843208141,-8.932547299,-6.0053410852,-6.8920386221
1.1263407581,-0.5972239641,-0.447454145,-2.7887851199,0.8924540168,-1.3667870618,-2.7165156573,1.4587107526,-4.133006857,-4.7029560434,-2.0106585924,-5.9580555967,-5.4752812655,-3.8716504172,0.4365923833,-1.1144335041,-3.825657808,-3.992726966,-3.9074277062
-0.0914025347,-0.7352457252,0.4646779702,-0.8905050589,2.607713698,-3.2206620748,-0.9971070017,3.4422213198,-3.2875188368,-9.4383972349,-0.3719068431,-1.7278418147,-1.0421183978,-0.9803966369,-3.3446733667,1.31298205,0.6904184001,-2.1621605617,-1.5291145793
-2.0199120179,-0.9562653548,1.1762128578,1.4454793958,3.4607523065,-4.408940485,1.271578529,4.4447833499,-2.5044578558,-13.263375295,1.4413012902,2.2388159096,2.2411803275,0.9145805218,-6.9027194788,3.7460497619,3.5918390561,-0.0725566987,0.7953090655
-1.8329951471,-0.025613311,2.9989656961,4.6427038671,5.3822272918,-3.0063998435,3.775333775,5.8333852049,-0.6778190908,-11.2005154296,4.2914788836,6.1829317794,5.4833791996,3.4805665693,-6.1006947558,7.453937603,5.0726753703,2.7471609576,4.5227881357
-1.3074684161,0.2284580193,3.8965748099,6.393540572,6.5078794787,-1.084560589,3.4576464861,5.9120357663,-0.5922056445,-5.1230914931,4.8397948724,8.0192563868,7.2029084121,5.0115987503,-3.2767282157,9.4529580993,4.0972887474,3.4754017715,6.9039131411
-1.0029385959,-0.6946051011,3.1509314355,5.680073698,5.7714575153,0.8026256486,1.6410656022,4.5856263386,-1.7701264373,1.9916282404,2.4575672644,7.3228695207,6.9913480507,4.7647885746,0.04381429,8.0002747051,2.4704871917,2.1440355196,6.7533670232
1.4795440405,-0.0011005341,3.4610507772,5.0857516014,5.5935960328,4.1277205881,1.9150941395,4.7599677155,-0.2805570803,9.5034719662,0.9985508048,6.5731314405,7.2679327372,5.1772455785,5.9701142131,5.5345494475,2.9366994108,1.9289699135,6.5938596168
4.3209120636,1.8110733485,4.3841780344,4.7942926807,5.2786197585,6.6662053996,2.3349107658,5.1071594169,2.4984129808,13.7114693497,0.3543742456,6.0518087712,7.515381906,5.7086208063,9.3285796951,3.6443062349,3.6960958992,2.1867287826,5.9257341163
4.6844296556,2.1344878078,3.5298362271,2.688474167,2.9230079092,6.1691203994,0.3748452065,2.4793253056,3.3985755576,11.6274602941,-0.6797171911,4.7048860037,5.2623325978,4.017436142,5.479804045,1.9216177647,2.5881992714,0.933150509,2.9262786534
5.3635884112,3.0075442824,2.7445233959,0.5612986517,1.0159609233,5.440970044,-0.8271738619,0.1104329364,4.61707164,8.0723316996,1.9373863277,4.8760608218,3.1710107389,2.1898482439,2.0268680429,2.7073093008,2.3996603339,0.8257208608,1.2173620628
8.0657986402,5.7148261654,2.3205775422,-0.3264559225,0.3100991292,6.7046974911,-0.3246711421,-0.2803683576,7.0236520843,7.8615920711,7.8022254462,6.7347129908,3.0686708875,1.4855597859,4.0642244276,6.1250535549,3.6531961805,2.5795485116,1.9514316781
9.6898721972,7.1683484077,-0.900605481,-1.9880615029,-1.2966969096,7.8908127165,-1.3055623526,-1.5592988647,7.7560673982,7.6702243398,10.6739735325,6.6098299894,2.1294773002,0.1155980434,7.0505919886,7.5577538222,3.4274930785,2.6765995017,0.6359129969
9.8220306497,7.3010143204,-4.7373231958,-3.1089835173,-2.5612350072,8.3249950859,-2.2466665429,-1.3991748949,7.517347824,5.4229923149,10.3190923504,4.9837116597,0.9980372963,-0.1714974266,6.851620033,6.1005683167,2.5557415456,2.015839753,-1.2916653038
10.2691349487,8.2299492474,-4.8497557286,-1.1600801037,-1.1807380556,9.3850183258,-0.0098785366,2.61071596,8.5903071226,5.0051363629,10.0775383779,4.5325670617,1.9024499861,1.9340517798,3.7207142402,4.0692236683,2.3344173151,3.2421378158,-0.0540893475
9.52610615,8.2786362862,-2.5179283313,1.5237015417,1.2159272271,9.5731269406,2.7798796669,5.8618134889,8.8907302658,6.319496595,9.4358602581,4.3638581652,3.0489740445,3.5654755365,-0.0700749652,2.2932101806,1.7653144625,4.2063896057,1.4429337196
6.7185329569,6.2579252154,-0.0795369671,2.2171865347,1.8749684669,7.2475931886,2.9964749517,4.3229989046,6.7215883532,6.3699342856,7.8659195571,2.9159588821,2.782203872,3.6497239118,-3.083809378,1.1731862593,0.7337002439,3.3581102021,0.8859850969
4.3234834531,4.0439008195,2.0086904155,1.7126969719,1.4531666193,4.2072353654,1.9898956239,0.0662514526,4.6672354757,5.5951669407,6.8682006797,0.493287471,1.891585815,3.394109167,-5.3546294901,0.8260106762,-0.9709630093,2.3513723962,0.1239733798
2.7975644378,1.2863958676,1.9565081427,-0.4171643121,0.382909792,1.2613791177,0.2066790009,-3.9133718598,2.9935907836,4.5448800903,5.4758240327,-2.5843608949,0.0958802549,2.0583439887,-7.4134097744,1.2574663852,-3.7839860144,0.591925811,-1.1643981165
0.6524865447,-2.0907903166,-0.6511804561,-4.4654981016,-2.0515636045,-1.7952877113,-2.6893061799,-6.9621756791,0.5721189493,3.741472228,2.5017901959,-5.0050378814,-2.5500864584,-0.6208013015,-7.5218450698,2.78364506,-5.7902142173,-2.5266725769,-3.8125434628
-0.0114776655,-2.0996657176,-1.6527526142,-5.8024127345,-2.4561626401,-1.5815271159,-2.1610840562,-6.668940218,0.9573879602,5.2511075613,1.493985411,-3.287343504,-2.1110790399,-0.730797849,-2.9167540549,5.1437019003,-2.992378804,-2.8117469821,-4.0513717322
2.0145113515,1.2533932178,0.973165031,-2.7929529458,0.4801835681,2.233049873,1.6972968199,-2.6066731751,4.3374185753,8.4046404736,3.6112045668,1.8519873809,2.2891162667,2.8103432471,2.6849026027,7.0470107258,4.3824106409,0.6741738737,-0.3114667628
2.4344158883,2.9082505532,3.2439278827,-0.3073811132,2.0365128132,3.6282033224,0.8956589607,0.28528381,5.0487834015,8.4750672708,4.1206191407,5.1301340471,5.3740327164,5.1484147868,3.7144877603,6.7547600652,9.8642903831,2.7051227596,2.6188104317
0.5979455871,3.1916652418,4.3409576065,1.3599829389,2.5932988916,2.0265906402,-2.8773908124,1.4718481312,3.8169836076,4.6510041792,3.0938613675,6.7064916345,6.5836859945,5.970014965,3.4153058992,5.3331556385,11.940126072,3.4077873488,4.3273108111
-0.0551412608,4.8127615055,7.1408444817,5.2872687687,5.6360875287,1.6959155138,-2.4856863899,3.947876594,5.0084733998,1.2724149843,3.8043303979,9.5022407153,9.0070443841,8.2025046836,4.6320771986,5.5251823268,13.6374428373,6.128840223,8.0427392097
-1.4159098078,4.4923553698,8.1661317956,7.6412881325,7.5687107698,1.1672954564,-1.7794862403,5.0614964158,5.2722455034,-2.7118479395,3.097710854,10.5609564016,9.3862073761,8.4914773901,2.3807978088,5.3019826652,11.6341432711,7.2264200099,9.2450829514
-4.843809398,0.4530128397,4.4593258762,4.7599051514,5.4270386471,-1.0972934042,-3.9146362618,2.9676764487,1.2979001146,-8.0156856538,-0.895588675,7.8216777056,5.4765691006,4.307789427,-2.7254211355,2.3936116314,4.7023585305,3.7110467844,4.5807964728
-5.7461986251,-3.0026103447,1.2545970946,0.7414507511,2.5920844368,-1.590331641,-4.1549707876,1.5932818226,-2.388691244,-7.5120355149,-3.4907842235,5.1102781636,2.0945041118,0.4218626928,-3.664896985,0.7928424488,-0.4851499198,0.1159174421,0.3846781269
-3.3157574646,-3.9529247811,0.8628443924,-1.2095934994,0.8632681024,-0.1016704239,-2.4201738991,2.0497361296,-3.181449659,-1.3059568591,-3.2411464207,4.2449740238,1.1183620724,-0.4385021278,-1.5130748478,2.6669094548,-1.6734332955,-0.8888337819,-0.3367020419
-1.8091544168,-4.2214061312,0.3155592239,-2.500078,-1.5512325506,-0.133933046,-2.5072057589,1.0176886947,-3.7655288236,2.432520347,-3.3476694256,3.3406874377,-0.1672159348,-1.2460346563,-1.2609977123,4.6771869683,-2.4743875434,-1.9995264827,-1.4509880335
-1.4372185315,-3.7392551424,-0.1762078448,-2.9269251942,-3.6039499369,-1.3376399941,-3.5202389169,-0.7417820766,-4.1722214219,2.2706598746,-3.9202698791,2.345466377,-1.1853176088,-2.2762420092,-0.8629811855,5.1815476362,-3.0464735009,-3.1046184164,-2.7973723345
-0.6586555087,-2.0289875325,0.2028913588,-1.5211643372,-2.4396937543,-1.602025906,-3.0973726219,0.5352719373,-2.8742087586,0.2105718242,-3.4798910848,1.963948343,-0.2359465651,-1.292343439,1.0179307895,4.7027461569,-1.4350961957,-2.4092055183,-1.8009354085
-0.9512969179,-0.5935685676,-0.8477356537,-0.8071525123,-0.2965095311,-1.4839163253,-2.6111498382,2.6974229408,-1.5704859118,-3.6264546386,-3.2671403935,1.2549875519,0.8208478014,0.4632436728,-0.1383180404,2.9159526904,1.4007028401,-1.6312043043,-0.3943498046
-1.7586694974,0.4809487982,-3.3183509351,-1.845605545,0.6644890556,-0.8840185352,-3.0472228156,2.4971054491,-0.8894180879,-6.5459512901,-3.2752816815,0.5825192377,1.3183137727,2.2534400753,-4.8382637476,0.5409308288,4.5777583551,-0.8711097948,-0.0864119045
-1.8444430773,1.4754731881,-4.570936899,-2.291966719,2.4881500467,0.7168454457,-2.8202610687,1.8495134845,0.1085168971,-5.2766589773,-2.0453791766,1.0571023308,2.2731744213,4.5514238873,-8.5359372951,-0.1935153539,7.3997695019,1.0233578457,0.1864520327
-3.3195347734,0.2915963748,-5.2668874292,-2.7969239373,3.2313475849,0.9643485804,-2.3276749808,0.5981968722,-0.9932315163,-1.6856716614,-1.9446002405,0.7378517705,1.2183431362,4.4691104319,-9.529996614,0.9402776855,6.960220336,1.003239568,-0.7387678587
-5.1508965855,-2.344123895,-6.0183344643,-4.3811071117,0.2588278545,-0.6121984827,-2.2617048873,-2.2524083814,-3.9983096281,-0.0183091466,-4.1507974409,-1.8239836405,-2.4890651386,1.5786135632,-7.7694509349,2.2607441443,3.3595891742,-1.8940578381,-2.9402036122
-3.0343337573,-2.09874165,-3.8481956066,-4.3105593384,-2.3163451841,-0.2605404183,-2.2469445004,-3.7372292055,-3.4479733349,0.8552463373,-3.9167413042,-3.7026136453,-4.2285358644,0.2262927888,-2.4879586241,3.7274719057,1.2102545296,-2.6947645531,-3.2810564689
1.3405068544,0.6554014627,0.1758534575,-2.9273197495,-2.6131131998,2.3028338882,-4.2109415385,-4.2665948913,-0.0441294005,2.4881917306,-0.9691751861,-3.9824804169,-3.4987035007,0.1160886314,1.9259256997,4.589736434,1.3078854545,-0.6237840297,-2.6664882064
2.7409096687,1.750212347,1.0568876478,-3.96575086,-3.8412204059,2.8039157018,-8.1200930386,-6.0486605893,0.8387064937,0.5104669733,-0.3516199892,-5.6991297693,-4.5339920119,-2.4881443068,-0.7912066271,2.2449259509,-0.3828824998,-0.6375255348,-4.5171976194
2.0480786816,2.1002398796,-0.3312487069,-6.0707319602,-4.8202137744,1.3705729676,-9.4113804343,-5.9616720799,0.8444590315,-3.206832138,-0.544881146,-7.7400481525,-6.4316638709,-5.4996713978,-6.2949114937,-1.5824897794,-3.3817552868,-2.2026140205,-6.6040998477
2.1977106407,3.5831535848,-0.4258489346,-6.3416028161,-3.5152101522,1.0920991619,-6.6733691401,-3.6246417439,2.1852485647,-2.1076561618,0.9885653632,-7.678296915,-6.3685107168,-5.9401818371,-7.8278613003,-3.339753099,-4.4632235972,-2.5096680792,-6.678457214
1.2262297981,2.7246212384,-0.8814154669,-6.8396400788,-3.0586336795,0.4374259972,-3.8052819212,-3.6045406226,0.7182605873,0.0648607427,0.2311022874,-8.147957566,-6.946862771,-6.2486043537,-7.9149988239,-4.7370559507,-5.3069986381,-4.2169799383,-7.588930162
-1.5111831951,-1.1901504206,-3.010694859,-8.0650248236,-4.8862986067,-1.8862786073,-2.7918192733,-4.9534511254,-3.7355746002,-1.9795926971,-4.2264290127,-10.1830106214,-9.3405994277,-7.9281429365,-7.5253345051,-7.496513044,-7.1297171472,-7.6434150686,-9.5348310565
-3.7020245529,-4.4465834555,-4.6562716436,-8.202583495,-7.2071763484,-3.5873317478,-2.0441478461,-4.618836508,-6.8749785869,-5.0659643138,-8.9501693708,-11.6294299752,-10.9278945765,-9.2906597969,-5.3444207507,-10.7453755961,-8.1884656358,-9.7628804734,-10.225401242
-5.9070521263,-6.5295241553,-5.7413327577,-8.5003809684,-9.5431967654,-4.3664914272,-1.5700818176,-4.5261709212,-9.0796768039,-6.2044666203,-11.9522424519,-12.4882870543,-11.8289432816,-10.0805582571,-4.1758446202,-15.220787767,-9.7580158584,-11.3785416783,-10.7686175415
-8.0125389882,-7.9665999276,-6.829087276,-9.0733281546,-11.4289506134,-4.7700005612,-2.7030059515,-6.1791632966,-11.2816295537,-7.1767857315,-12.8956635184,-13.0433202164,-12.8574449611,-10.7992995388,-3.5104569711,-19.4518250092,-12.406218391,-13.2419851909,-11.6256581499
-7.3679464893,-7.4013731553,-6.7142647941,-8.0254956428,-11.4670855504,-3.5561731686,-4.0254428216,-7.4867889475,-11.2291954102,-8.2801040223,-11.8705716493,-12.3605083631,-12.6535145922,-10.2944547613,-1.2540500714,-19.6663111073,-12.6906438379,-13.1924907053,-10.7229894397
-4.5564973069,-5.0680357156,-5.7362232683,-5.8990203483,-9.8185768803,-1.4508607995,-4.0733268579,-6.7035475284,-8.8754428011,-7.2125400928,-9.1952056845,-10.3505239373,-10.8796271949,-8.3136406063,1.3747423776,-15.4922598293,-10.5441543089,-11.1372587866,-8.7809788043
-1.5283754721,-2.4254068551,-4.7231538969,-4.171668658,-7.5261783888,-0.4634011242,-3.6912262194,-5.463041012,-5.9213257237,-3.0608619815,-5.0503558759,-7.3277236668,-8.4759781098,-6.5099488716,3.7428818294,-8.8873968433,-8.3145910918,-8.3268591536,-7.1989647835
2.2740007725,0.5299237167,-2.6556732103,-2.8863063187,-4.1299599008,0.1448156166,-2.3499665888,-5.2144523605,-2.0229429445,3.5963498414,0.3878815233,-3.0703988717,-5.3135225326,-4.6254397686,6.1586461141,-2.2070581878,-5.0267791776,-4.076952516,-4.4436884162
5.1993130536,2.6793732855,-1.1558714708,-2.725784363,-0.6143682366,0.535218398,-0.8869445939,-5.7899883265,1.6247546067,9.0100657693,4.6277241981,0.8817615641,-2.275036272,-2.2792322974,6.7751589984,1.3127875217,-1.541124259,-0.3359782376,-1.7297275098
3.8694547471,1.5797153802,-3.8389877211,-4.7732680686,0.2126039621,-1.0999450417,-2.6086849363,-7.770028407,1.4259908045,8.3003871301,3.7776648146,1.5870757134,-2.015401272,-1.6955802307,2.9519498482,-0.2280310109,-1.6310339665,-1.1244365788,-2.1109471672
0.7380350067,-0.7771328929,-8.1152143092,-6.5550874597,-0.6500085387,-2.6156503267,-5.4377251966,-8.5410795343,-0.8495263521,2.3341512774,0.0910346989,0.1481728152,-3.2343011667,-1.9663847913,-2.2409559469,-3.8311584389,-3.6763812713,-3.6497743504,-3.1315595833
-0.4764663673,-1.1784743638,-9.5782477713,-5.9197360839,-0.6346956907,-1.4048577725,-5.296575719,-5.5591802758,-0.9759185213,-3.6164271602,-1.2563913702,-0.6725491137,-2.5088508172,-0.4187552564,-4.6502862523,-5.4103243427,-3.6456431147,-3.2861700846,-1.9986405228
-2.325544085,-1.6869995624,-10.3779028085,-5.8344743137,-1.0097164257,-1.226261998,-4.2781651899,-3.4745093309,-1.6102103341,-6.0338293908,-1.8636317366,-2.2922228169,-1.6610734129,0.2681511435,-6.9704500272,-6.1207246509,-4.1237194944,-3.2966522105,-2.0272207694
-5.7122356294,-3.7637446809,-11.8570401622,-7.6058608389,-2.9464092644,-4.0746605248,-4.7605284679,-5.2174572486,-4.9562191621,-4.5691608606,-4.1990437222,-5.3721246759,-3.2269964074,-2.1105758955,-9.3613911465,-7.6714376073,-7.4100058315,-6.5369208976,-4.9588128491
-5.9545769446,-4.384654482,-10.1614610852,-7.5724949019,-3.6860504514,-4.9539344181,-4.8955063189,-5.993420879,-6.2722395031,-0.2271116224,-5.1203744972,-7.1907853246,-4.8200361957,-3.8480231779,-6.7933696826,-8.0592939146,-9.4875488929,-8.4727211392,-6.3487025285
-3.322496217,-3.1067871735,-5.5637095688,-4.8139674066,-2.1598646905,-2.5733311657,-4.1899854758,-4.1158897637,-4.3380672885,2.9738509902,-4.0646458878,-7.6961890719,-4.9149130207,-3.1652434675,-1.0413386789,-7.3499878365,-9.038426579,-6.9185422718,-5.1877549512
